language_ID,language,latitude,longitude,links,speaker_number_raw,speaker_number_numeric,speaker_number_type,vitality_status,vitality_certainty,speaker_number_year,speaker_source,source_category,source_type,access_route,source_confidence,source_urls
tang1355,Tanggu,-4.4621,144.916,"[{'url': 'https://www.endangeredlanguages.com/elp-language/10653', 'label': 'Tangu'}, {'url': 'https://en.wikipedia.org/wiki/Tanggu_language', 'label': None}, {'url': 'https://www.wikidata.org/entity/Q7682930', 'label': None}]","2,330",,,,,,endangeredlanguages.com,secondary,expert-curated,direct,0.8,['https://www.endangeredlanguages.com/elp-language/10653']
kang1291,Kanggape,-4.4153,144.816,"[{'url': 'https://www.endangeredlanguages.com/elp-language/10654', 'label': 'Kanggape'}, {'url': 'https://www.wikidata.org/entity/Q6362743', 'label': None}, {'url': 'https://en.wikipedia.org/wiki/Kanggape_language', 'label': None}]",930,,,,,,endangeredlanguages.com,secondary,expert-curated,direct,0.8,['https://www.endangeredlanguages.com/elp-language/10654']
akru1241,Chini,-4.88687,144.821,"[{'url': 'https://www.endangeredlanguages.com/elp-language/3599', 'label': 'Chini'}, {'url': 'https://www.wikidata.org/entity/Q57003', 'label': None}, {'url': 'https://en.wikipedia.org/wiki/Akrukay_language', 'label': None}]",75,,,,,,endangeredlanguages.com,secondary,expert-curated,direct,0.8,['https://www.endangeredlanguages.com/elp-language/3599']
inap1241,Itutang-Inapang,-4.67614,144.9,"[{'url': 'https://www.endangeredlanguages.com/elp-language/10657', 'label': 'Inapang'}, {'url': 'https://www.wikidata.org/entity/Q6013569', 'label': None}, {'url': 'https://en.wikipedia.org/wiki/Inapang_language', 'label': None}]","1,290",,,,,,endangeredlanguages.com,secondary,expert-curated,direct,0.8,['https://www.endangeredlanguages.com/elp-language/10657']
brer1240,Breri,-4.73271,144.707,"[{'url': 'https://www.endangeredlanguages.com/elp-language/10658', 'label': 'Breri'}, {'url': 'https://en.wikipedia.org/wiki/Iski_language', 'label': None}, {'url': 'https://www.wikidata.org/entity/Q4961835', 'label': None}]",720,,,,,,endangeredlanguages.com,secondary,expert-curated,direct,0.8,['https://www.endangeredlanguages.com/elp-language/10658']
romk1240,Romkun,-4.58919,144.689,"[{'url': 'https://www.endangeredlanguages.com/elp-language/10659', 'label': 'Romkun'}, {'url': 'https://www.wikidata.org/entity/Q7363236', 'label': None}, {'url': 'https://en.wikipedia.org/wiki/Romkun_language', 'label': None}]",350,,,,,,endangeredlanguages.com,secondary,expert-curated,direct,0.8,['https://www.endangeredlanguages.com/elp-language/10659']
komi1271,Kominimung,-4.68537,144.783,"[{'url': 'https://www.endangeredlanguages.com/elp-language/10697', 'label': 'Kominimung'}, {'url': 'https://www.wikidata.org/entity/Q6428352', 'label': None}, {'url': 'https://en.wikipedia.org/wiki/Kominimung_language', 'label': None}]",328,,,,,,endangeredlanguages.com,secondary,expert-curated,direct,0.8,['https://www.endangeredlanguages.com/elp-language/10697']
igan1243,Igana,-4.70942,144.841,"[{'url': 'https://www.endangeredlanguages.com/elp-language/4295', 'label': 'Igana'}, {'url': 'https://www.wikidata.org/entity/Q5991454', 'label': None}, {'url': 'https://en.wikipedia.org/wiki/Igana_language', 'label': None}]",200,,,,,,endangeredlanguages.com,secondary,expert-curated,direct,0.8,['https://www.endangeredlanguages.com/elp-language/4295']
rumu1243,Rumu,-7.17149,144.179,"[{'url': 'https://grambank.clld.org/languages/rumu1243', 'label': 'Rumu'}, {'url': 'https://lexibank.clld.org/languages/johanssonsoundsymbolic-Rumu', 'label': 'Rumu'}, {'url': 'https://wals.info/languoid/lect/wals_code_rum', 'label': 'Rumu'}, {'url': 'https://en.wikipedia.org/wiki/Rumu_language', 'label': None}, {'url': 'https://www.wikidata.org/entity/Q7379420', 'label': None}]",(700 cited 1990)[1],,,,,,wikipedia.org,tertiary,community-curated,direct,0.45,['https://en.wikipedia.org/wiki/Rumu_language']
mouw1234,Mouwase,-7.442,143.808,"[{'url': 'https://www.wikidata.org/entity/Q63256977', 'label': None}]",,,,,,,,,,,,[]
ikob1240,Ikobi,-7.30342,143.618,"[{'url': 'https://www.wikidata.org/entity/Q11732241', 'label': None}, {'url': 'https://en.wikipedia.org/wiki/Ikobi_language', 'label': None}]","1,600 (2009)[1]",,,,,,wikipedia.org,tertiary,community-curated,direct,0.45,['https://en.wikipedia.org/wiki/Ikobi_language']
bari1298,Barikewa,-7.09739,143.99279,"[{'url': 'https://www.wikidata.org/entity/Q63214981', 'label': None}]",,,,,,,,,,,,[]
amal1242,Amal,-4.04517,141.995,"[{'url': 'https://www.endangeredlanguages.com/elp-language/10582', 'label': 'Amal'}, {'url': 'https://www.wikidata.org/entity/Q56708', 'label': None}, {'url': 'https://en.wikipedia.org/wiki/Amal_language', 'label': None}]",388,,,,,,endangeredlanguages.com,secondary,expert-curated,direct,0.8,['https://www.endangeredlanguages.com/elp-language/10582']
abau1245,Abau,-3.97222,141.324,"[{'url': 'https://www.endangeredlanguages.com/elp-language/10590', 'label': 'Abau'}, {'url': 'https://grambank.clld.org/languages/abau1245', 'label': 'Abau'}, {'url': 'https://wals.info/languoid/lect/wals_code_aba', 'label': 'Abau'}, {'url': 'https://en.wikipedia.org/wiki/Abau_language', 'label': None}, {'url': 'https://phoible.org/languages/abau1245', 'label': None}, {'url': 'https://www.wikidata.org/entity/Q3073568', 'label': None}]",">7,000",,,,,,endangeredlanguages.com,secondary,expert-curated,direct,0.8,['https://www.endangeredlanguages.com/elp-language/10590']
awtu1239,Awtuw,-3.53129,141.928,"[{'url': 'https://www.endangeredlanguages.com/elp-language/10592', 'label': 'Awtuw'}, {'url': 'https://grambank.clld.org/languages/awtu1239', 'label': 'Awtuw'}, {'url': 'https://lexibank.clld.org/languages/johanssonsoundsymbolic-Awtuw', 'label': 'Awtuw'}, {'url': 'https://wals.info/languoid/lect/wals_code_awt', 'label': 'Awtuw'}, {'url': 'https://en.wikipedia.org/wiki/Awtuw_language', 'label': None}, {'url': 'https://phoible.org/languages/awtu1239', 'label': None}, {'url': 'https://www.wikidata.org/entity/Q3504217', 'label': None}]",400,,,,,,endangeredlanguages.com,secondary,expert-curated,direct,0.8,['https://www.endangeredlanguages.com/elp-language/10592']
pouy1238,Pouye,-3.72704,141.864,"[{'url': 'https://www.endangeredlanguages.com/elp-language/10591', 'label': 'Pouye'}, {'url': 'https://www.wikidata.org/entity/Q7235814', 'label': None}, {'url': 'https://en.wikipedia.org/wiki/Pouye_language', 'label': None}]",<817,,,,,,endangeredlanguages.com,secondary,expert-curated,direct,0.8,['https://www.endangeredlanguages.com/elp-language/10591']
kara1495,Karawa,-3.69933,142.018,"[{'url': 'https://www.endangeredlanguages.com/elp-language/3231', 'label': 'Karawa'}, {'url': 'https://www.wikidata.org/entity/Q6368857', 'label': None}, {'url': 'https://en.wikipedia.org/wiki/Karawa_language', 'label': None}]",63,,,,,,endangeredlanguages.com,secondary,expert-curated,direct,0.8,['https://www.endangeredlanguages.com/elp-language/3231']
kwom1262,Kwoma,-4.08721,142.664,"[{'url': 'https://www.endangeredlanguages.com/elp-language/10603', 'label': 'Kwoma'}, {'url': 'https://grambank.clld.org/languages/kwom1262', 'label': 'Kwoma'}, {'url': 'https://wals.info/languoid/lect/wals_code_kwo', 'label': 'Kwoma'}, {'url': 'https://en.wikipedia.org/wiki/Kwoma_language', 'label': None}, {'url': 'https://phoible.org/languages/kwom1262', 'label': None}, {'url': 'https://www.wikidata.org/entity/Q11732376', 'label': None}]","2,925",,,,,,endangeredlanguages.com,secondary,expert-curated,direct,0.8,['https://www.endangeredlanguages.com/elp-language/10603']
mend1268,Mende,-3.67233,142.683,"[{'url': 'https://www.endangeredlanguages.com/elp-language/10605', 'label': 'Mende'}, {'url': 'https://grambank.clld.org/languages/mend1268', 'label': 'Mende (Papua New Guinea)'}, {'url': 'https://en.wikipedia.org/wiki/Seim_language', 'label': None}, {'url': 'https://www.wikidata.org/entity/Q7446815', 'label': None}]","3,180",,,,,,endangeredlanguages.com,secondary,expert-curated,direct,0.8,['https://www.endangeredlanguages.com/elp-language/10605']
kwan1278,Kwanga,-3.74263,142.711,"[{'url': 'https://www.endangeredlanguages.com/elp-language/10604', 'label': 'Kwanga'}, {'url': 'https://en.wikipedia.org/wiki/Kwanga_language', 'label': None}, {'url': 'https://www.wikidata.org/entity/Q3438383', 'label': None}]","7,520",,,,,,endangeredlanguages.com,secondary,expert-curated,direct,0.8,['https://www.endangeredlanguages.com/elp-language/10604']
woga1249,Wogamusin,-4.22936,142.401,"[{'url': 'https://www.endangeredlanguages.com/elp-language/10583', 'label': 'Wogamusin'}, {'url': 'https://www.wikidata.org/entity/Q56991', 'label': None}, {'url': 'https://en.wikipedia.org/wiki/Wogamusin_language', 'label': None}, {'url': 'https://wals.info/languoid/lect/wals_code_wog', 'label': 'Wogamusin'}]",700,,,,,,endangeredlanguages.com,secondary,expert-curated,direct,0.8,['https://www.endangeredlanguages.com/elp-language/10583']
chen1259,Chenapian,-4.25154,142.317,"[{'url': 'https://www.endangeredlanguages.com/elp-language/4174', 'label': 'Chenapian'}, {'url': 'https://lexibank.clld.org/languages/transnewguineaorg-chenapian', 'label': 'Chenapian'}, {'url': 'https://en.wikipedia.org/wiki/Chenapian_language', 'label': None}, {'url': 'https://www.wikidata.org/entity/Q5091044', 'label': None}]",180,,,,,,endangeredlanguages.com,secondary,expert-curated,direct,0.8,['https://www.endangeredlanguages.com/elp-language/4174']
sepi1255,Sepik Iwam,-4.30928,142.117,"[{'url': 'https://www.endangeredlanguages.com/elp-language/10581', 'label': 'Sepik Iwam'}, {'url': 'https://en.wikipedia.org/wiki/Sepik_Iwam_language', 'label': None}, {'url': 'https://www.wikidata.org/entity/Q16893603', 'label': None}]","2,500",,,,,,endangeredlanguages.com,secondary,expert-curated,direct,0.8,['https://www.endangeredlanguages.com/elp-language/10581']
iwam1256,Iwam,-4.27346,141.817,"[{'url': 'https://grambank.clld.org/languages/iwam1256', 'label': 'Iwam'}, {'url': 'https://wals.info/languoid/lect/wals_code_iwm', 'label': 'Iwam'}, {'url': 'https://www.endangeredlanguages.com/elp-language/10580', 'label': 'May River Iwam'}, {'url': 'https://en.wikipedia.org/wiki/Iwam_language', 'label': None}, {'url': 'https://phoible.org/languages/iwam1256', 'label': None}, {'url': 'https://www.wikidata.org/entity/Q3915215', 'label': None}]","3,000",,,,,,endangeredlanguages.com,secondary,expert-curated,direct,0.8,['https://www.endangeredlanguages.com/elp-language/10580']
awun1245,Auwon,-3.79671,141.999,"[{'url': 'https://www.endangeredlanguages.com/elp-language/10601', 'label': 'Awun'}, {'url': 'https://www.wikidata.org/entity/Q56369', 'label': None}, {'url': 'https://en.wikipedia.org/wiki/Auwon_language', 'label': None}]",384,,,,,,endangeredlanguages.com,secondary,expert-curated,direct,0.8,['https://www.endangeredlanguages.com/elp-language/10601']
nami1256,Namia,-3.85538,141.788,"[{'url': 'https://www.endangeredlanguages.com/elp-language/10600', 'label': 'Namia'}, {'url': 'https://grambank.clld.org/languages/nami1256', 'label': 'Namia'}, {'url': 'https://wals.info/languoid/lect/wals_code_nam', 'label': 'Namia'}, {'url': 'https://en.wikipedia.org/wiki/Namia_language', 'label': None}, {'url': 'https://phoible.org/languages/nami1256', 'label': None}, {'url': 'https://www.wikidata.org/entity/Q56363', 'label': None}]","3,500",,,,,,endangeredlanguages.com,secondary,expert-curated,direct,0.8,['https://www.endangeredlanguages.com/elp-language/10600']
akkk1240,Ak,-3.57026,141.784,"[{'url': 'https://www.endangeredlanguages.com/elp-language/1269', 'label': 'Ak'}, {'url': 'https://www.wikidata.org/entity/Q56654', 'label': None}, {'url': 'https://en.wikipedia.org/wiki/Ak_language', 'label': None}]",<80,,,,,,endangeredlanguages.com,secondary,expert-curated,direct,0.8,['https://www.endangeredlanguages.com/elp-language/1269']
suma1269,Sumariup,-4.73083,143.239,"[{'url': 'https://www.endangeredlanguages.com/elp-language/2688', 'label': 'Sumariup'}, {'url': 'https://www.wikidata.org/entity/Q7636966', 'label': None}, {'url': 'https://en.wikipedia.org/wiki/Sumariup_language', 'label': None}]",80,,,,,,endangeredlanguages.com,secondary,expert-curated,direct,0.8,['https://www.endangeredlanguages.com/elp-language/2688']
wata1251,Watakataui,-4.58965,143.005,"[{'url': 'https://www.endangeredlanguages.com/elp-language/10618', 'label': 'Watakataui'}, {'url': 'https://www.wikidata.org/entity/Q7972975', 'label': None}, {'url': 'https://en.wikipedia.org/wiki/Watakataui_language', 'label': None}]",350,,,,,,endangeredlanguages.com,secondary,expert-curated,direct,0.8,['https://www.endangeredlanguages.com/elp-language/10618']
kapr1245,Kapriman,-4.51011,143.241,"[{'url': 'https://www.endangeredlanguages.com/elp-language/10617', 'label': 'Kapriman'}, {'url': 'https://lexibank.clld.org/languages/transnewguineaorg-kapriman', 'label': 'Kapriman'}, {'url': 'https://wals.info/languoid/lect/wals_code_sar', 'label': 'Sare'}, {'url': 'https://en.wikipedia.org/wiki/Kapriman_language', 'label': None}, {'url': 'https://www.wikidata.org/entity/Q6367199', 'label': None}]","1,339",,,,,,endangeredlanguages.com,secondary,expert-curated,direct,0.8,['https://www.endangeredlanguages.com/elp-language/10617']
mari1432,Mari (East Sepik Province),-4.46436,142.963,"[{'url': 'https://www.endangeredlanguages.com/elp-language/4627', 'label': 'Mari'}, {'url': 'https://www.wikidata.org/entity/Q6760942', 'label': None}, {'url': 'https://en.wikipedia.org/wiki/Mari_language_(Sepik)', 'label': None}]",80,,,,,,endangeredlanguages.com,secondary,expert-curated,direct,0.8,['https://www.endangeredlanguages.com/elp-language/4627']
bisi1244,Bisis,-4.46238,143.058,"[{'url': 'https://www.endangeredlanguages.com/elp-language/10619', 'label': 'Bisis'}, {'url': 'https://lexibank.clld.org/languages/transnewguineaorg-bisis', 'label': 'Bisis'}, {'url': 'https://en.wikipedia.org/wiki/Bisis_language', 'label': None}, {'url': 'https://www.wikidata.org/entity/Q56356', 'label': None}]",450,,,,,,endangeredlanguages.com,secondary,expert-curated,direct,0.8,['https://www.endangeredlanguages.com/elp-language/10619']
beri1253,Berinomo,-4.41689,142.463,"[{'url': 'https://www.endangeredlanguages.com/elp-language/10621', 'label': 'Berinomo'}, {'url': 'https://lexibank.clld.org/languages/transnewguineaorg-berinomo', 'label': 'Berinomo'}, {'url': 'https://en.wikipedia.org/wiki/Berinomo_language', 'label': None}, {'url': 'https://www.wikidata.org/entity/Q56447', 'label': None}]",178,,,,,,endangeredlanguages.com,secondary,expert-curated,direct,0.8,['https://www.endangeredlanguages.com/elp-language/10621']
nigi1241,Nigilu,-4.45,142.55,"[{'url': 'https://www.wikidata.org/entity/Q16882415', 'label': None}, {'url': 'https://en.wikipedia.org/wiki/Nigilu_language', 'label': None}]",,,,,,,wikipedia.org,tertiary,community-curated,direct,0.45,['https://en.wikipedia.org/wiki/Nigilu_language']
bahi1254,Bahinemo,-4.55527,142.832,"[{'url': 'https://www.endangeredlanguages.com/elp-language/10620', 'label': 'Bahinemo'}, {'url': 'https://lexibank.clld.org/languages/transnewguineaorg-bahinemo', 'label': 'Bahinemo'}, {'url': 'https://wals.info/languoid/lect/wals_code_bhn', 'label': 'Bahinemo'}, {'url': 'https://en.wikipedia.org/wiki/Bahinemo_language', 'label': None}, {'url': 'https://www.wikidata.org/entity/Q56361', 'label': None}]",700,,,,,,endangeredlanguages.com,secondary,expert-curated,direct,0.8,['https://www.endangeredlanguages.com/elp-language/10620']
wagu1234,Wagu,-4.380424,142.726795,"[{'url': 'https://www.wikidata.org/entity/Q16880516', 'label': None}, {'url': 'https://en.wikipedia.org/wiki/Wagu_language', 'label': None}]",,,,,,,wikipedia.org,tertiary,community-curated,direct,0.45,['https://en.wikipedia.org/wiki/Wagu_language']
kani1285,Kaningra,-4.49681,143.192,"[{'url': 'https://www.endangeredlanguages.com/elp-language/2223', 'label': 'Kaningra'}, {'url': 'https://www.wikidata.org/entity/Q6363253', 'label': None}, {'url': 'https://en.wikipedia.org/wiki/Kaningra_language', 'label': None}]",327,,,,,,endangeredlanguages.com,secondary,expert-curated,direct,0.8,['https://www.endangeredlanguages.com/elp-language/2223']
alam1246,Alamblak,-4.66307,143.316,"[{'url': 'https://www.endangeredlanguages.com/elp-language/10616', 'label': 'Alamblak'}, {'url': 'https://grambank.clld.org/languages/alam1246', 'label': 'Alamblak'}, {'url': 'https://lexibank.clld.org/languages/transnewguineaorg-alamblak', 'label': 'Alamblak'}, {'url': 'https://wals.info/languoid/lect/wals_code_ala', 'label': 'Alamblak'}, {'url': 'https://en.wikipedia.org/wiki/Alamblak_language', 'label': None}, {'url': 'https://phoible.org/languages/alam1246', 'label': None}, {'url': 'https://www.wikidata.org/entity/Q56688', 'label': None}]","1,200",,,,,,endangeredlanguages.com,secondary,expert-curated,direct,0.8,['https://www.endangeredlanguages.com/elp-language/10616']
sani1270,Saniyo-Hiyewe,-4.4376,142.369,"[{'url': 'https://www.endangeredlanguages.com/elp-language/10622', 'label': 'Saniyo-Hiyewe'}, {'url': 'https://lexibank.clld.org/languages/transnewguineaorg-saniyo-hiyewe', 'label': 'Saniyo-Hiyewe'}, {'url': 'https://en.wikipedia.org/wiki/Sanio_language', 'label': None}, {'url': 'https://www.wikidata.org/entity/Q7418302', 'label': None}]",644,,,,,,endangeredlanguages.com,secondary,expert-curated,direct,0.8,['https://www.endangeredlanguages.com/elp-language/10622']
piam1243,Piame,-4.85835,142.784,"[{'url': 'https://www.endangeredlanguages.com/elp-language/4968', 'label': 'Piame'}, {'url': 'https://www.wikidata.org/entity/Q7190042', 'label': None}, {'url': 'https://en.wikipedia.org/wiki/Piame_language', 'label': None}]",100,,,,,,endangeredlanguages.com,secondary,expert-curated,direct,0.8,['https://www.endangeredlanguages.com/elp-language/4968']
hewa1241,Hewa,-5.03635,142.551,"[{'url': 'https://www.endangeredlanguages.com/elp-language/10626', 'label': 'Hewa'}, {'url': 'https://www.wikidata.org/entity/Q5748345', 'label': None}, {'url': 'https://en.wikipedia.org/wiki/Hewa_language', 'label': None}]","2,150",,,,,,endangeredlanguages.com,secondary,expert-curated,direct,0.8,['https://www.endangeredlanguages.com/elp-language/10626']
niks1238,Niksek,-4.82581,142.45,"[{'url': 'https://www.endangeredlanguages.com/elp-language/10623', 'label': 'Niksek'}, {'url': 'https://www.wikidata.org/entity/Q56375', 'label': None}, {'url': 'https://en.wikipedia.org/wiki/Niksek_language', 'label': None}]",930,,,,,,endangeredlanguages.com,secondary,expert-curated,direct,0.8,['https://www.endangeredlanguages.com/elp-language/10623']
